account_id,loan_id,date,amount,duration,payments,status,order_id,bank_to,account_to,order_amount,order_k_symbol,trans_id,transaction_date,operation,transaction_amount,balance,transaction_k_symbol,bank,account,account_date,account_district_id,frequency,disp_id,disposition_client_id,disposition_type,card_id,card_disposition_id,card_type,card_issued,client_birth_number,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Transaction_Type,Type_of_loan,Payment_type,Balance_type
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3235272,930812,VKLAD,17903,64995,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Mid Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3235272,930812,VKLAD,17903,64995,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Mid Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3235272,930812,VKLAD,17903,64995,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Mid Balance"
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3235361,930812,VYBER,3700,61295,,,0,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Mid Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3235361,930812,VYBER,3700,61295,,,0,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Mid Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3235361,930812,VYBER,3700,61295,,,0,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Mid Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,541761,930812,"PREVOD NA UCET",2938.7,31493.1,UVER,QR,70984434,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,541761,930812,"PREVOD NA UCET",2938.7,31493.1,UVER,QR,70984434,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657170,930812,VKLAD,31835,66555.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657170,930812,VKLAD,31835,66555.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657170,930812,VKLAD,31835,66555.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602595,930812,VYBER,7000,8897.1,,,0,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602595,930812,VYBER,7000,8897.1,,,0,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602595,930812,VYBER,7000,8897.1,,,0,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602595,930812,VYBER,7000,8897.1,,,0,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
4894,5997,931104,117024,24,4876,A,36599,ST,81512897,4875.8,UVER,1436760,930812,"PREVOD Z UCTU",29255,57255.1,,MN,69885569,930620,14,"POPLATEK MESICNE",5911,5911,OWNER,814,5911,classic,"960215 00:00:00",351003,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43122,IJ,81887966,3298.3,UVER,2798027,930812,"PREVOD NA UCET",4017,99450.2," ",EF,84062218,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43123,EF,98678969,9493,SIPO,2798027,930812,"PREVOD NA UCET",4017,99450.2," ",EF,84062218,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43124,EF,84062218,4017," ",2798027,930812,"PREVOD NA UCET",4017,99450.2," ",EF,84062218,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3315113,930813,VYBER,28500,55159.1,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3315113,930813,VYBER,28500,55159.1,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3315113,930813,VYBER,28500,55159.1,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3314632,930813,"PREVOD Z UCTU",42244,83659.1,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3314632,930813,"PREVOD Z UCTU",42244,83659.1,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3314632,930813,"PREVOD Z UCTU",42244,83659.1,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,541833,930813,"PREVOD NA UCET",6994,24499.1,SIPO,QR,62958741,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,541833,930813,"PREVOD NA UCET",6994,24499.1,SIPO,QR,62958741,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657455,930813,VYBER,17136,49419.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657455,930813,VYBER,17136,49419.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657455,930813,VYBER,17136,49419.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
8129,6668,940730,74736,36,2076,A,41471,AB,67742585,6184,SIPO,2464694,930813,VKLAD,20612,41040.5,,,,930626,45,"POPLATEK MESICNE",9735,10043,OWNER,1036,9735,classic,"970117 00:00:00",651029,45,Jicin,"east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
8129,6668,940730,74736,36,2076,A,41472,KL,34254557,2076,UVER,2464694,930813,VKLAD,20612,41040.5,,,,930626,45,"POPLATEK MESICNE",9735,10043,OWNER,1036,9735,classic,"970117 00:00:00",651029,45,Jicin,"east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602811,930813,"PREVOD NA UCET",1017,7880.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602811,930813,"PREVOD NA UCET",1017,7880.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602811,930813,"PREVOD NA UCET",1017,7880.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602811,930813,"PREVOD NA UCET",1017,7880.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
8260,6686,940825,224604,36,6239,A,41652,QR,25747537,6239.2,UVER,2502021,930813,VYBER,5878,87939.9,,,,930324,31,"POPLATEK MESICNE",9890,10198,OWNER,1040,9890,junior,"950528 00:00:00",760524,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"NOT SURE",High_loan_taker,"High Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2350088,930814,VYBER,59600,46609.3,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349711,930814,VKLAD,45441,106209.3,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","High Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3314848,930814,"PREVOD NA UCET",9499,45660.1," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3314848,930814,"PREVOD NA UCET",9499,45660.1," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3314848,930814,"PREVOD NA UCET",9499,45660.1," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657168,930814,VKLAD,7101,56520.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657168,930814,VKLAD,7101,56520.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657168,930814,VKLAD,7101,56520.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657381,930814,"PREVOD NA UCET",573,55947.3," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657381,930814,"PREVOD NA UCET",573,55947.3," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657381,930814,"PREVOD NA UCET",573,55947.3," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3235787,930815,VYBER,18500,42795,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3235787,930815,VYBER,18500,42795,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3235787,930815,VYBER,18500,42795,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,Mid_loan_taker,"Mid Payament","Low Balance"
9093,6836,940803,189300,60,3155,C,42874,AB,28652066,1311,SIPO,2747541,930815,VYBER,6800,33974.6,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
9093,6836,940803,189300,60,3155,C,42875,QR,62233042,2617," ",2747541,930815,VYBER,6800,33974.6,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
9093,6836,940803,189300,60,3155,C,42876,OP,60554724,3155,UVER,2747541,930815,VYBER,6800,33974.6,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349885,930817,VYBER,14934,31675.3,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"NOT SURE",Low_loan_taker,"Low Payment","Low Balance"
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3235579,930817,VYBER,22816,19979,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"NOT SURE",Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3235579,930817,VYBER,22816,19979,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"NOT SURE",Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3235579,930817,VYBER,22816,19979,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,"NOT SURE",Mid_loan_taker,"Mid Payament","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349718,930819,VKLAD,24822,56497.3,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657545,930819,VYBER,9300,46647.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657545,930819,VYBER,9300,46647.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657545,930819,VYBER,9300,46647.3,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1603018,930819,VKLAD,6800,14680.1,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1603018,930819,VKLAD,6800,14680.1,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1603018,930819,VKLAD,6800,14680.1,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1603018,930819,VKLAD,6800,14680.1,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Low Balance"
4894,5997,931104,117024,24,4876,A,36599,ST,81512897,4875.8,UVER,1437081,930819,VYBER,16700,40555.1,,,,930620,14,"POPLATEK MESICNE",5911,5911,OWNER,814,5911,classic,"960215 00:00:00",351003,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Mid Payament","Low Balance"
9265,6888,940711,39576,12,3298,A,43122,IJ,81887966,3298.3,UVER,2797883,930819,VYBER,3400,96050.2,,,0,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43123,EF,98678969,9493,SIPO,2797883,930819,VYBER,3400,96050.2,,,0,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Mid Balance"
